data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,city_name,state,region
2020-08-30,202036,105.0,105,105.0,105,0.85761344,0.85191095,0,1,355030820203619589,2023-08-20,0.0,1.1653914,12325232.0,16.7142857142857,86.6784128571429,0,0.0,0,70.475156,48.6475157142857,20.0682555714286,25.2857142857143,2.0,,,,,2060527,São Paulo,SP,Southeast
2020-08-23,202035,95.0,95,95.0,95,0.4487609,0.77077657,0,1,355030820203519589,2023-08-20,0.0,0.9816109,12325232.0,11.7142857142857,84.4686424285714,0,0.0,0,70.6093457142857,45.9820552857143,15.75,21.5714285714286,5.0,,,,,2060527,São Paulo,SP,Southeast
2020-08-16,202034,70.0,70,70.0,70,0.00505941,0.56794065,0,1,355030820203419589,2023-08-20,0.0,0.67499,12325232.0,13.4285714285714,92.0775991428571,0,0.0,0,85.8248962857143,77.2898325714286,14.8904102857143,16.8571428571429,7.0,,,,,2060527,São Paulo,SP,Southeast
2020-08-09,202033,117.0,117,117.0,117,0.5433117,0.9492722,0,1,355030820203319589,2023-08-20,0.0,1.0143496,12325232.0,16.4285714285714,80.5834857142857,0,0.0,0,60.4979161428571,34.4669637142857,20.7167562857143,26.8571428571429,3.0,,,,,2060527,São Paulo,SP,Southeast
2020-08-02,202032,86.0,86,86.0,86,0.0018576196,0.69775563,0,1,355030820203219589,2023-08-20,0.0,0.6705902,12325232.0,12.8571428571429,89.5071671428571,0,0.0,0,75.0379821428571,47.2348407142857,16.0265387142857,21.4285714285714,10.0,,,,,2060527,São Paulo,SP,Southeast
2020-07-26,202031,123.0,123,123.0,123,0.12354385,0.9979528,0,1,355030820203119589,2023-08-20,0.0,0.8674363,12325232.0,14.1428571428571,88.8665785714286,0,0.0,1,76.3719048571429,53.949494,17.0205021428571,21.8571428571429,11.0,,,,,2060527,São Paulo,SP,Southeast
2020-07-19,202030,128.0,128,128.0,128,0.033561926,1.03852,0,1,355030820203019589,2023-08-20,0.0,0.80534655,12325232.0,16.0,73.9078347142857,0,0.0,1,56.3590768571429,36.2672555714286,20.0470914285714,24.7142857142857,13.0,,,,,2060527,São Paulo,SP,Southeast
2020-07-12,202029,138.0,138,138.0,138,0.019612806,1.1196544,0,1,355030820202919589,2023-08-20,0.0,0.79151505,12325232.0,14.8571428571429,85.98253,0,0.0,1,74.7482447142857,60.1947428571429,17.7793852857143,21.5714285714286,12.0,,,,,2060527,São Paulo,SP,Southeast
2020-07-05,202028,158.0,158,158.0,158,0.07078727,1.2819232,0,1,355030820202819589,2023-08-20,0.0,0.8532063,12325232.0,15.5714285714286,78.5127257142857,0,0.0,1,66.3651527142857,47.032291,18.9290045714286,23.1428571428571,16.0,,,,,2060527,São Paulo,SP,Southeast
2020-06-28,202027,187.0,187,187.0,187,0.21194348,1.5172129,0,1,355030820202719589,2023-08-20,0.0,0.9222316,12325232.0,12.7142857142857,87.0586765714286,0,0.0,1,74.1889772857143,52.3914687142857,15.3784204285714,20.0,13.0,,,,,2060527,São Paulo,SP,Southeast
2020-06-21,202026,175.0,175,175.0,175,0.006021713,1.4198515,0,1,355030820202619589,2023-08-20,0.0,0.777413,12325232.0,15.5714285714286,77.9879918571429,0,0.0,1,64.3234657142857,47.7541752857143,19.1475608571429,23.1428571428571,13.0,,,,,2060527,São Paulo,SP,Southeast
2020-06-14,202025,197.0,197,197.0,197,0.02181609,1.5983472,0,1,355030820202519589,2023-08-20,0.0,0.8240657,12325232.0,15.5714285714286,84.9756028571429,0,0.0,1,70.5200545714286,49.4257027142857,18.7319265714286,23.2857142857143,22.0,,,,,2060527,São Paulo,SP,Southeast
2020-06-07,202024,237.0,237,237.0,237,0.19476645,1.9228847,0,1,355030820202419589,2023-08-20,0.0,0.92546093,12325232.0,18.2857142857143,84.5917648571429,1,0.0,1,67.1768871428571,47.2711225714286,21.769748,26.2857142857143,25.0,,,,,2060527,São Paulo,SP,Southeast
2020-05-31,202023,247.0,247,247.0,247,0.007672821,2.004019,0,1,355030820202319589,2023-08-20,0.0,0.81303996,12325232.0,15.4285714285714,88.8795214285714,0,0.0,1,73.8674171428571,58.4839447142857,18.1910307142857,22.0,25.0,,,,,2060527,São Paulo,SP,Southeast
2020-05-24,202022,229.0,229,229.0,229,2.636252e-09,1.8579772,0,1,355030820202219589,2023-08-20,0.0,0.6168197,12325232.0,10.8571428571429,84.5959072857143,0,0.0,1,64.4887397142857,38.4193798571429,14.8941512857143,20.8571428571429,23.0,,,,,2060527,São Paulo,SP,Southeast
2020-05-17,202021,283.0,283,283.0,283,6.6284387e-09,2.2961028,0,1,355030820202119589,2023-08-20,0.0,0.6512297,12325232.0,15.0,87.72883,0,0.0,1,70.824012,37.86897,19.0024702857143,24.7142857142857,22.0,,,,,2060527,São Paulo,SP,Southeast
2020-05-10,202020,404.0,404,404.0,404,0.00092041865,3.2778287,0,1,355030820202019589,2023-08-20,0.0,0.812243,12325232.0,14.2857142857143,84.8638657142857,0,0.0,1,68.3467425714286,48.0704528571429,17.9719888571429,22.4285714285714,46.0,,,,,2060527,São Paulo,SP,Southeast
2020-05-03,202019,408.0,408,408.0,408,4.1736563e-05,3.3102825,0,1,355030820201919589,2023-08-20,0.0,0.77250266,12325232.0,14.0,89.5801757142857,0,0.0,1,70.162338,47.9645552857143,17.1887494285714,22.0,54.0,,,,,2060527,São Paulo,SP,Southeast
2020-04-26,202018,516.0,516,516.0,516,0.70801604,4.186534,0,3,355030820201819589,2023-08-20,0.0,1.0349696,12325232.0,16.8571428571429,87.5623234285714,0,0.0,1,67.5267392857143,42.0346365714286,20.6581632857143,25.7142857142857,65.0,,,,,2060527,São Paulo,SP,Southeast
2020-04-19,202017,585.0,585,585.0,585,0.99999005,4.746361,0,3,355030820201719589,2023-08-20,0.0,1.3054072,12325232.0,15.1428571428571,90.4393014285714,0,1.0,1,74.5474664285714,45.5154031428571,19.0545362857143,24.8571428571429,83.0,,,,,2060527,São Paulo,SP,Southeast
2020-04-12,202016,510.0,510,510.0,510,0.9960479,4.137853,0,1,355030820201619589,2023-08-20,0.0,1.1896222,12325232.0,16.0,86.463228,0,1.0,1,74.0026092857143,53.8869838571429,18.8025734285714,23.4285714285714,72.0,,,,,2060527,São Paulo,SP,Southeast
2020-04-05,202015,418.0,418,418.0,418,0.05921925,3.3914168,0,1,355030820201519589,2023-08-20,0.0,0.90018964,12325232.0,15.8571428571429,88.8671711428571,0,0.0,1,74.058032,50.7635434285714,19.0764865714286,24.0,96.0,,,,,2060527,São Paulo,SP,Southeast
2020-03-29,202014,419.0,419,419.0,419,2.3104968e-07,3.3995304,0,1,355030820201419589,2023-08-20,0.0,0.7252157,12325232.0,18.8571428571429,88.2755414285714,1,0.0,1,73.099993,49.366951,22.0432094285714,27.2857142857143,83.0,,,,,2060527,São Paulo,SP,Southeast
2020-03-22,202013,419.0,419,419.0,419,0.0,3.3995304,0,1,355030820201319589,2023-08-20,0.0,0.5931229,12325232.0,16.7142857142857,85.77016,0,0.0,1,71.2921172857143,42.6378325714286,19.9594154285714,25.7142857142857,105.0,,,,,2060527,São Paulo,SP,Southeast
2020-03-15,202012,511.0,511,511.0,511,1.12381215e-11,4.1459665,0,4,355030820201219589,2023-08-20,0.0,0.68360347,12325232.0,20.5714285714286,86.9672657142857,1,0.0,1,75.1462165714286,56.2341157142857,22.9372291428571,26.8571428571429,76.0,,,,,2060527,São Paulo,SP,Southeast
2020-03-08,202011,857.0,857,857.0,857,0.9893285,6.953216,0,4,355030820201119589,2023-08-20,0.0,1.1211965,12325232.0,18.1428571428571,89.0178342857143,1,1.0,2,83.24176,75.8287408571429,19.4618291428571,21.0,149.0,,,,,2060527,São Paulo,SP,Southeast
2020-03-01,202010,727.0,727,727.0,727,0.019370034,5.898469,0,4,355030820201019589,2023-08-20,0.0,0.8998212,12325232.0,16.5714285714286,92.2063168571429,0,0.0,2,84.6231535714286,71.0449907142857,18.3281024285714,21.1428571428571,183.0,,,,,2060527,São Paulo,SP,Southeast
2020-02-23,202009,712.0,712,712.0,712,0.0081964,5.7767677,0,4,355030820200919589,2023-08-20,0.0,0.88399214,12325232.0,17.8571428571429,92.2576585714286,0,0.0,2,85.8779297142857,78.2189745714286,19.1370601428571,21.1428571428571,140.0,,,,,2060527,São Paulo,SP,Southeast
2020-02-16,202008,856.0,856,856.0,856,0.9991303,6.9451027,0,4,355030820200819589,2023-08-20,0.0,1.1704624,12325232.0,21.4285714285714,86.9066237142857,1,1.0,2,83.7196781428571,78.3222022857143,22.1111114285714,23.0,150.0,,,,,2060527,São Paulo,SP,Southeast
2020-02-09,202007,886.0,886,886.0,886,1.0,7.1885056,0,3,355030820200719589,2023-08-20,0.0,1.3570267,12325232.0,18.5714285714286,90.7514742857143,1,1.0,2,86.5106085714286,82.2948194285714,19.3820862857143,20.0,169.0,,,,,2060527,São Paulo,SP,Southeast
2020-02-02,202006,695.0,695,695.0,695,0.9963017,5.6388392,0,3,355030820200619589,2023-08-20,0.0,1.1607786,12325232.0,20.0,90.8168485714286,1,1.0,2,85.7305724285714,76.6157121428571,21.4525937142857,23.4285714285714,137.0,,,,,2060527,São Paulo,SP,Southeast
2020-01-26,202005,659.0,659,659.0,659,0.9977656,5.3467555,0,3,355030820200519589,2023-08-20,0.0,1.1771351,12325232.0,20.1428571428571,84.9227437142857,1,1.0,1,64.0882181428571,43.0811162857143,24.3460145714286,30.1428571428571,131.0,,,,,2060527,São Paulo,SP,Southeast
2020-01-19,202004,582.0,582,582.0,582,0.99819154,4.7220206,0,3,355030820200419589,2023-08-20,0.0,1.1951578,12325232.0,18.0,89.00563,0,1.0,1,77.9850727142857,60.9697732857143,20.3653578571429,24.0,100.0,,,,,2060527,São Paulo,SP,Southeast
2020-01-12,202003,566.0,566,566.0,566,1.0,4.5922055,0,3,355030820200319589,2023-08-20,0.0,1.5595798,12325232.0,19.8571428571429,90.7912,1,1.0,1,78.5033684285714,62.185157,22.5728095714286,26.4285714285714,96.0,,,,,2060527,São Paulo,SP,Southeast
2020-01-05,202002,578.0,578,578.0,578,1.0,4.689567,0,2,355030820200219589,2023-08-20,0.0,2.0643544,12325232.0,21.1428571428571,88.7024357142857,1,1.0,1,74.6796181428571,56.0631885714286,24.2297892857143,28.4285714285714,97.0,,,,,2060527,São Paulo,SP,Southeast
2019-12-29,202001,311.0,311,311.0,311,0.9295665,2.5232792,0,2,355030820200119589,2023-08-20,0.0,1.1293579,12325232.0,20.0,88.5325191666667,1,0.0,1,78.2973906666667,63.5008628333333,21.8776316666667,25.5,78.0,,,,,2060527,São Paulo,SP,Southeast
2019-12-22,201952,211.0,211,211.0,211,0.0005961391,1.7119353,0,2,355030820195219589,2023-08-20,0.0,0.7460386,12325232.0,19.7142857142857,85.2984271428571,1,0.0,1,80.9339972857143,76.1497874285714,20.7390022857143,21.5714285714286,24.0,,,,,2060527,São Paulo,SP,Southeast
2019-12-15,201951,296.0,296,296.0,296,0.90271777,2.4015775,0,2,355030820195119589,2023-08-20,0.0,1.1157275,12325232.0,20.5714285714286,86.165195,1,0.0,1,81.7217885714286,76.4423332857143,21.2795918571429,22.0,38.0,,,,,2060527,São Paulo,SP,Southeast
2019-12-08,201950,306.0,306,306.0,306,0.99610597,2.4827118,0,1,355030820195019589,2023-08-20,0.0,1.2555323,12325232.0,19.1428571428571,85.21949,1,1.0,1,81.1459735714286,76.817173,19.5868687142857,20.0,36.0,,,,,2060527,São Paulo,SP,Southeast
2019-12-01,201949,266.0,266,266.0,266,0.9108944,2.1581743,0,1,355030820194919589,2023-08-20,0.0,1.127721,12325232.0,18.2857142857143,88.2600491428571,1,0.0,1,84.3529528571429,80.6084542857143,18.9876417142857,19.7142857142857,40.0,,,,,2060527,São Paulo,SP,Southeast
2019-11-24,201948,227.0,227,227.0,227,0.25286806,1.8417503,0,1,355030820194819589,2023-08-20,0.0,0.94039154,12325232.0,16.2857142857143,86.5040165714286,0,0.0,1,84.3325115714286,81.2025657142857,17.2477322857143,18.0,26.0,,,,,2060527,São Paulo,SP,Southeast
2019-11-17,201947,245.0,245,245.0,245,0.312588,1.9877923,0,1,355030820194719589,2023-08-20,0.0,0.957314,12325232.0,17.8571428571429,84.30765,0,0.0,1,81.7650034285714,75.1852351428571,18.605798,19.4285714285714,35.0,,,,,2060527,São Paulo,SP,Southeast
2019-11-10,201946,217.0,217,217.0,217,0.03186438,1.760616,0,2,355030820194619589,2023-08-20,0.0,0.8433088,12325232.0,18.2857142857143,89.0426185714286,1,0.0,1,86.4948464285714,84.3664557142857,18.8940477142857,19.4285714285714,26.0,,,,,2060527,São Paulo,SP,Southeast
2019-11-03,201945,280.0,280,280.0,280,0.89986634,2.2717626,0,1,355030820194519589,2023-08-20,0.0,1.1176305,12325232.0,19.7142857142857,88.6278014285714,1,0.0,1,84.5230671428571,81.4408261428571,20.26661,21.1428571428571,35.0,,,,,2060527,São Paulo,SP,Southeast
2019-10-27,201944,268.0,268,268.0,268,0.6709931,2.1744013,0,1,355030820194419589,2023-08-20,0.0,1.0393336,12325232.0,20.2857142857143,82.4842114285714,1,0.0,1,73.0218808571429,64.8583875714286,21.8374818571429,23.4285714285714,45.0,,,,,2060527,São Paulo,SP,Southeast
2019-10-20,201943,231.0,231,231.0,231,0.041974716,1.874204,0,1,355030820194319589,2023-08-20,0.0,0.8567726,12325232.0,16.2857142857143,88.9117271428571,0,0.0,1,82.597139,76.8230642857143,17.3579364285714,18.2857142857143,18.0,,,,,2060527,São Paulo,SP,Southeast
2019-10-13,201942,254.0,254,254.0,254,0.30996564,2.0608132,0,1,355030820194219589,2023-08-20,0.0,0.9574351,12325232.0,19.5714285714286,85.1775561428571,1,0.0,1,76.9827587142857,69.0654362857143,20.82197,22.4285714285714,35.0,,,,,2060527,São Paulo,SP,Southeast
2019-10-06,201941,291.0,291,291.0,291,0.906787,2.3610103,0,1,355030820194119589,2023-08-20,0.0,1.1191554,12325232.0,17.4285714285714,90.632292,0,0.0,1,86.4699277142857,83.6033465714286,17.9531541428571,18.5714285714286,41.0,,,,,2060527,São Paulo,SP,Southeast
2019-09-29,201940,272.0,272,272.0,272,0.5152498,2.206855,0,1,355030820194019589,2023-08-20,0.0,1.0032842,12325232.0,16.4285714285714,83.4077671428571,0,0.0,1,76.6272,68.9212268571429,17.4271285714286,18.8571428571429,35.0,,,,,2060527,São Paulo,SP,Southeast
2019-09-22,201939,231.0,231,231.0,231,0.029630328,1.874204,0,1,355030820193919589,2023-08-20,0.0,0.8452284,12325232.0,14.1428571428571,91.2361557142857,0,0.0,1,88.2099057142857,84.6755065714286,14.6527518571429,15.1428571428571,32.0,,,,,2060527,São Paulo,SP,Southeast
2019-09-15,201938,285.0,285,285.0,285,0.8795423,2.3123298,0,1,355030820193819589,2023-08-20,0.0,1.1059054,12325232.0,19.0,81.9279148571429,1,0.0,1,75.3910374285714,69.482107,20.1658011428571,21.5714285714286,39.0,,,,,2060527,São Paulo,SP,Southeast
2019-09-08,201937,302.0,302,302.0,302,0.98952025,2.4502583,0,1,355030820193719589,2023-08-20,0.0,1.2180195,12325232.0,19.4285714285714,73.7310297142857,1,1.0,1,65.2798581428571,53.3698192857143,21.3322511428571,24.5714285714286,42.0,,,,,2060527,São Paulo,SP,Southeast
2019-09-01,201936,233.0,233,233.0,233,0.1807914,1.8904309,0,1,355030820193619589,2023-08-20,0.0,0.92060274,12325232.0,14.5714285714286,93.8265777142857,0,0.0,1,90.436605,85.5599471428571,15.3142855714286,16.0,42.0,,,,,2060527,São Paulo,SP,Southeast
2019-08-25,201935,258.0,258,258.0,258,0.08835487,2.093267,0,1,355030820193519589,2023-08-20,0.0,0.89094526,12325232.0,14.5714285714286,84.1727885714286,0,0.0,1,78.5468214285714,72.7461935714286,15.6243505714286,16.2857142857143,28.0,,,,,2060527,São Paulo,SP,Southeast
2019-08-18,201934,235.0,235,235.0,235,1.6085091e-06,1.9066578,0,1,355030820193419589,2023-08-20,0.0,0.67743987,12325232.0,14.1428571428571,89.3308952857143,0,0.0,1,81.992988,73.2036294285714,14.9280765714286,16.2857142857143,27.0,,,,,2060527,São Paulo,SP,Southeast
2019-08-11,201933,253.0,253,253.0,253,3.1290043e-08,2.0526998,0,1,355030820193319589,2023-08-20,0.0,0.64945805,12325232.0,14.0,84.1636742857143,0,0.0,1,76.5144107142857,68.0787865714286,15.4538961428571,16.7142857142857,38.0,,,,,2060527,São Paulo,SP,Southeast
2019-08-04,201932,397.0,397,397.0,397,0.16417916,3.2210348,0,1,355030820193219589,2023-08-20,0.0,0.9341033,12325232.0,14.0,84.0718414285714,0,0.0,1,78.1418914285714,72.3211095714286,15.601814,17.0,58.0,,,,,2060527,São Paulo,SP,Southeast
2019-07-28,201931,366.0,366,366.0,366,0.00019383056,2.9695182,0,1,355030820193119589,2023-08-20,0.0,0.7815309,12325232.0,14.4285714285714,85.0384571428571,0,0.0,1,80.042053,72.8870671428571,15.5223667142857,17.0,82.0,,,,,2060527,São Paulo,SP,Southeast
2019-07-21,201930,445.0,445,445.0,445,0.00015740907,3.6104796,0,1,355030820193019589,2023-08-20,0.0,0.79608357,12325232.0,15.4285714285714,78.0773814285714,0,0.0,1,70.301312,60.9919471428571,17.19295,19.1428571428571,113.0,,,,,2060527,São Paulo,SP,Southeast
2019-07-14,201929,440.0,440,440.0,440,0.0,3.5699124,0,1,355030820192919589,2023-08-20,0.0,0.5865085,12325232.0,12.4285714285714,86.2487242857143,0,0.0,1,78.5546298571429,67.4393965714286,13.762987,15.7142857142857,110.0,,,,,2060527,São Paulo,SP,Southeast
2019-07-07,201928,519.0,519,519.0,519,0.0,4.210874,0,1,355030820192819589,2023-08-20,0.0,0.5106003,12325232.0,9.71428571428571,88.5794847142857,0,0.0,1,82.6919892857143,74.6717957142857,11.012987,12.5714285714286,165.0,,,,,2060527,São Paulo,SP,Southeast
2019-06-30,201927,641.0,641,641.0,641,0.0,5.2007136,0,4,355030820192719589,2023-08-20,0.0,0.50862616,12325232.0,15.1428571428571,81.106281,0,0.0,1,73.9116407142857,65.1941025714286,17.009235,19.1428571428571,198.0,,,,,2060527,São Paulo,SP,Southeast
2019-06-23,201926,1124.0,1124,1124.0,1124,4.440892e-16,9.119504,0,4,355030820192619589,2023-08-20,0.0,0.7308919,12325232.0,16.8571428571429,80.5783587142857,0,0.0,2,74.7604744285714,68.1948728571429,18.238219,19.8571428571429,400.0,,,,,2060527,São Paulo,SP,Southeast
2019-06-16,201925,1231.0,1231,1231.0,1231,0.0,9.987641,0,4,355030820192519589,2023-08-20,0.0,0.6179492,12325232.0,16.1428571428571,83.4156457142857,0,0.0,2,78.5400464285714,71.506414,17.3294374285714,18.5714285714286,408.0,,,,,2060527,São Paulo,SP,Southeast
2019-06-09,201924,1457.0,1457,1457.0,1457,0.0,11.821279,0,4,355030820192419589,2023-08-20,0.0,0.55180824,12325232.0,14.8571428571429,85.638938,0,0.0,2,75.808272,64.9931302857143,17.0492422857143,19.4285714285714,447.0,,,,,2060527,São Paulo,SP,Southeast
2019-06-02,201923,1810.0,1810,1810.0,1810,0.0,14.685322,0,4,355030820192319589,2023-08-20,0.0,0.55742204,12325232.0,14.0,89.5145882857143,0,0.0,2,85.7072094285714,80.4177468571429,15.2505412857143,16.7142857142857,680.0,,,,,2060527,São Paulo,SP,Southeast
2019-05-26,201922,2669.0,2669,2669.0,2669,0.0,21.654764,0,4,355030820192219589,2023-08-20,0.0,0.73599434,12325232.0,17.0,87.3181985714286,0,0.0,2,81.6822328571429,71.21356,17.9124094285714,19.5714285714286,1003.0,,,,,2060527,São Paulo,SP,Southeast
2019-05-19,201921,3492.0,3492,3492.0,3492,8.3486084e-05,28.332125,0,4,355030820192119589,2023-08-20,0.0,0.9156505,12325232.0,15.5714285714286,88.8444437142857,0,0.0,2,82.0723018571429,75.2418848571428,16.9051948571429,18.5714285714286,1410.0,,,,,2060527,São Paulo,SP,Southeast
2019-05-12,201920,3628.0,3628,3628.0,3628,0.020406919,29.43555,0,4,355030820192019589,2023-08-20,0.0,0.9536529,12325232.0,18.0,89.78201,0,0.0,2,86.7421135714286,84.2902771428571,18.632179,19.0,1676.0,,,,,2060527,São Paulo,SP,Southeast
2019-05-05,201919,3979.0,3979,3979.0,3979,0.99999964,32.283367,0,4,355030820191919589,2023-08-20,0.0,1.121148,12325232.0,18.7142857142857,88.9921214285714,1,1.0,2,81.9973577142857,71.7369614285714,20.0171615714286,22.0,1910.0,,,,,2060527,São Paulo,SP,Southeast
2019-04-28,201918,3887.0,3887,3887.0,3887,1.0,31.536932,0,4,355030820191819589,2023-08-20,0.0,1.2580552,12325232.0,19.7142857142857,85.3822934285714,1,1.0,2,78.1387194285714,69.0818972857143,21.1231602857143,22.8571428571429,2025.0,,,,,2060527,São Paulo,SP,Southeast
2019-04-21,201917,3812.0,3812,3812.0,3812,1.0,30.928425,0,4,355030820191719589,2023-08-20,0.0,1.4506097,12325232.0,20.0,86.9543928571428,1,1.0,2,82.1263264285714,74.2901785714286,21.2350934285714,22.7142857142857,1999.0,,,,,2060527,São Paulo,SP,Southeast
2019-04-14,201916,2972.0,2972,2972.0,2972,1.0,24.113136,0,4,355030820191619589,2023-08-20,0.0,1.3371875,12325232.0,18.0,87.4258142857143,0,1.0,2,80.4821422857143,71.2408571428572,19.6575072857143,21.4285714285714,1541.0,,,,,2060527,São Paulo,SP,Southeast
2019-04-07,201915,2662.0,2662,2662.0,2662,1.0,21.597971,0,4,355030820191519589,2023-08-20,0.0,1.4152969,12325232.0,19.1428571428571,92.3489068571429,1,1.0,2,89.1900917142857,87.432488,19.5985775714286,20.1428571428571,1323.0,,,,,2060527,São Paulo,SP,Southeast
2019-03-31,201914,2210.0,2210,2210.0,2210,1.0,17.930696,0,4,355030820191419589,2023-08-20,0.0,1.3648493,12325232.0,19.7142857142857,81.1977131428571,1,1.0,2,76.5416588571429,70.4173511428571,20.816017,22.0,1028.0,,,,,2060527,São Paulo,SP,Southeast
2019-03-24,201913,1831.0,1831,1831.0,1831,1.0,14.855704,0,4,355030820191319589,2023-08-20,0.0,1.3129083,12325232.0,18.2857142857143,88.2285294285714,1,1.0,2,81.5117997142857,70.136037,19.4147185714286,20.5714285714286,798.0,,,,,2060527,São Paulo,SP,Southeast
2019-03-17,201912,1606.0,1606,1606.0,1606,1.0,13.030181,0,4,355030820191219589,2023-08-20,0.0,1.3842169,12325232.0,19.2857142857143,89.8916028571429,1,1.0,2,85.7704825714286,81.7719892857143,20.2490415714286,21.1428571428571,670.0,,,,,2060527,São Paulo,SP,Southeast
2019-03-10,201911,1447.0,1447,1447.0,1447,1.0,11.740144,0,4,355030820191119589,2023-08-20,0.0,1.5142422,12325232.0,21.0,88.45414,1,1.0,2,85.7013881428571,81.1945542857143,21.4852814285714,22.5714285714286,562.0,,,,,2060527,São Paulo,SP,Southeast
2019-03-03,201910,1147.0,1147,1147.0,1147,1.0,9.306113,0,4,355030820191019589,2023-08-20,0.0,1.4180915,12325232.0,21.1428571428571,85.4591557142857,1,1.0,2,80.1659528571429,73.2811495714286,21.877922,22.7142857142857,378.0,,,,,2060527,São Paulo,SP,Southeast
2019-02-24,201909,899.0,899,899.0,899,0.9999999,7.29398,0,4,355030820190919589,2023-08-20,0.0,1.2998629,12325232.0,20.7142857142857,84.9858071428571,1,1.0,2,81.7351377142857,76.1639634285714,21.3282831428571,22.1428571428571,286.0,,,,,2060527,São Paulo,SP,Southeast
